sp,lon,lat
Mylossoma aureum,-60.1861,-3.28472
Mylossoma aureum,-60.1861,-3.28472
Mylossoma aureum,-60.1861,-3.28472
Mylossoma aureum,-60.1861,-3.28472
Mylossoma aureum,-60.1861,-3.28472
Mylossoma aureum,-61.4975,2.89583
Mylossoma aureum,-60.3692,-3.76806
Mylossoma aureum,-60025,-3.10194
Mylossoma aureum,-60025,-3.10194
Mylossoma aureum,-66.8958,-4.88278
Mylossoma aureum,-66.8958,-4.88278
Mylossoma aureum,-66.8958,-4.88278
Mylossoma aureum,-66.8958,-4.88278
Mylossoma aureum,-66.8958,-4.88278
Mylossoma aureum,-66.8958,-4.88278
Mylossoma aureum,-66.8958,-4.88278
Mylossoma aureum,-66.8958,-4.88278
Mylossoma aureum,-60.3692,-3.76806
Mylossoma aureum,-69.9381,-4.2525
Mylossoma aureum,-63.1414,-4085
Mylossoma aureum,-66.0917,-2.51389
Mylossoma aureum,-61.4042,-3.57972
Mylossoma aureum,-63.1414,-4085
Mylossoma aureum,-67.9397,-3.10222
Mylossoma aureum,-66.7667,-2.74667
Mylossoma aureum,-63.1414,-4085
Mylossoma aureum,-56.7131,-2.18611
Mylossoma aureum,-61.3003,-5.80917
Mylossoma aureum,-60.3692,-3.76806
Mylossoma aureum,-70.1919,-4.37222
Mylossoma aureum,-60.1861,-3.28472
Mylossoma aureum,-63.9039,-8.76194
Mylossoma aureum,-58.4442,-3.14306
Mylossoma aureum,-52.2383,-1.74833
Mylossoma aureum,-63.1833,-5.62833
Mylossoma aureum,-72.666667,-7.633333
Mylossoma aureum,-55.171389,-2.106111
Mylossoma aureum,-55.035833,-2.1875
Mylossoma aureum,-54.7333335876,-1.9333332777
Mylossoma aureum,-60.0499992371,-3.1333334446
Mylossoma aureum,-54.7333335876,-1.9333332777
Mylossoma aureum,-64.7958297729,-3.1102778912
Mylossoma aureum,-64.6524963379,-3.269166708
Mylossoma aureum,-64.6836090088,-3.2766666412
Mylossoma aureum,-68.5833358765,-9.1499996185
Mylossoma aureum,-55.1713888889,-2.1061111111
Mylossoma aureum,-60025,-3.101944
Mylossoma duriventre,-61.3561111111,-5.8683333333
Mylossoma duriventre,-55.940556,-15.973889
Mylossoma duriventre,-60.1861,-3.28472
Mylossoma duriventre,-60.1861,-3.28472
Mylossoma duriventre,-60.4594,-3.42806
Mylossoma duriventre,-60025,-3.10194
Mylossoma duriventre,-60025,-3.10194
Mylossoma duriventre,-59.8333,3.35972
Mylossoma duriventre,-64.7114,-3.35417
Mylossoma duriventre,-66.9764,-7.71361
Mylossoma duriventre,-66.9764,-7.71361
Mylossoma duriventre,-66.8958,-4.88278
Mylossoma duriventre,-66.8958,-4.88278
Mylossoma duriventre,-56.7131,-2.18611
Mylossoma duriventre,-55.8661,-1.76556
Mylossoma duriventre,-61.3003,-5.80917
Mylossoma duriventre,-60025,-3.10194
Mylossoma duriventre,-63.1414,-4085
Mylossoma duriventre,-60.3692,-3.76806
Mylossoma duriventre,-61.3731,-3.89833
Mylossoma duriventre,-61.3731,-3.89833
Mylossoma duriventre,-61.3731,-3.89833
Mylossoma duriventre,-61.3731,-3.89833
Mylossoma duriventre,-60.3692,-3.76806
Mylossoma duriventre,-60.3692,-3.76806
Mylossoma duriventre,-60.3692,-3.76806
Mylossoma duriventre,-70.1919,-4.37222
Mylossoma duriventre,-63.9039,-8.76194
Mylossoma duriventre,-63.9039,-8.76194
Mylossoma duriventre,-63.9039,-8.76194
Mylossoma duriventre,-49.6725,-3.76611
Mylossoma duriventre,-60.3692,-3.76806
Mylossoma duriventre,-63.9039,-8.76194
Mylossoma duriventre,-49.6725,-3.76611
Mylossoma duriventre,-63.9039,-8.76194
Mylossoma duriventre,-49.6725,-3.76611
Mylossoma duriventre,-60.1861,-3.28472
Mylossoma duriventre,-63.9039,-8.76194
Mylossoma duriventre,-63.9039,-8.76194
Mylossoma duriventre,-63.0208,-7.50611
Mylossoma duriventre,-61.3003,-5.80917
Mylossoma duriventre,-49.6725,-3.76611
Mylossoma duriventre,-49.6725,-3.76611
Mylossoma duriventre,-63.0208,-7.50611
Mylossoma duriventre,-63.0208,-7.50611
Mylossoma duriventre,-63.9039,-8.76194
Mylossoma duriventre,-63.0208,-7.50611
Mylossoma duriventre,-59.0942,-3.88806
Mylossoma duriventre,-61.3003,-5.80917
Mylossoma duriventre,-63.0208,-7.50611
Mylossoma duriventre,-64.7114,-3.35417
Mylossoma duriventre,-64.7114,-3.35417
Mylossoma duriventre,-63.1833,-5.62833
Mylossoma duriventre,-54.7083,-2.44306
Mylossoma duriventre,-55.035833,-2.1875
Mylossoma duriventre,-60025,-3.10194
Mylossoma duriventre,-49.014722,-5.375833
Mylossoma duriventre,-48.420556,-10.720833
Mylossoma duriventre,-48.179444,-8.974444
Mylossoma duriventre,-48.416667,-10.383333
Mylossoma duriventre,-48.404167,-9.775556
Mylossoma duriventre,-48.659722,-11.983611
Mylossoma duriventre,-50.5833320618,-13.2333335876
Mylossoma duriventre,-50.5833320618,-13.2333335876
Mylossoma duriventre,-50.5833320618,-13.2333335876
Mylossoma duriventre,-50.5833320618,-13.2333335876
Mylossoma duriventre,-54.7333335876,-2.4166667461
Mylossoma duriventre,-68.5833358765,-9.1499996185
Mylossoma duriventre,-64.7752761841,-3.0905556679
Mylossoma duriventre,-64.7977752686,-3.1111111641
Mylossoma duriventre,-64.8002777778,-3.1769444444
Mylossoma duriventre,-68.1747207642,-10.0566663742
Oxydoras kneri,-55.950001,-16.183332
Oxydoras kneri,-56.083332,-15.866667
Oxydoras kneri,-54.583332,-25.383333
Oxydoras kneri,-55.716389,-0.951944
Oxydoras kneri,-55.940833,-15.973889
Oxydoras kneri,-55.9,-0.333333
Oxydoras kneri,-57.928611,-21.620833
Oxydoras kneri,-55.533333,-14.683333
Oxydoras kneri,-56.3777222222,-16.5153333333
Oxydoras kneri,-56.3777222222,-16.5153333333
Oxydoras niger,-60.066666,-3.2166667
Oxydoras niger,-50.533333,-5.8666668
Oxydoras niger,-49.666668,-2.8333333
Oxydoras niger,-54.333332,-2.3333333
Oxydoras niger,-51.700001,-3.1166666
Oxydoras niger,-56.549999,-5.3833332
Oxydoras niger,-49.683334,-3.7666667
Oxydoras niger,-49.683334,-3.7666667
Oxydoras niger,-48.799999,-5.3666668
Oxydoras niger,-61.333332,-3.8333333
Oxydoras niger,-51,-14.366667
Oxydoras niger,-72.716667,-9.416667
Oxydoras niger,-61.493889,-3.9908333
Oxydoras niger,-65.504997,-2.5894444
Oxydoras niger,-61.446667,-3.7416666
Oxydoras niger,-60.283333,-3.4166667
Oxydoras niger,-51.083332,-14.916667
Oxydoras niger,-67.8533333333,-10.0436111111
Oxydoras niger,-72.7917,-8.94111
Oxydoras niger,-73.6611111111,-7.4316666667
Oxydoras niger,-68.8269444444,-10.9913888889
Oxydoras niger,-60.1861,-3.28472
Oxydoras niger,-60025,-3.10194
Oxydoras niger,-60.1861,-3.28472
Oxydoras niger,-63.1833,-5.62833
Oxydoras niger,-63.0208,-7.50611
Oxydoras niger,-61.3003,-5.80917
Oxydoras niger,-59.5939,-4.38778
Oxydoras niger,-63.0208,-7.50611
Oxydoras niger,-59.0942,-3.88806
Oxydoras niger,-52.2383,-1.74833
Oxydoras niger,-60025,-3.10194
Oxydoras niger,-61.4975,2.89583
Oxydoras niger,-49.3267,-5.13472
Oxydoras niger,-49.6725,-3.76611
Oxydoras niger,-49.6725,-3.76611
Oxydoras niger,-49.6725,-3.76611
Oxydoras niger,-49.6725,-3.76611
Oxydoras niger,-55.3317,-3.60556
Oxydoras niger,-46.982222,-14.243611
Oxydoras niger,-48.486667,-12175
Oxydoras niger,-48.404167,-9.775556
Oxydoras niger,-48.420556,-10.720833
Oxydoras niger,-48.404167,-9.775556
Oxydoras niger,-48.644444,-11.822222
Oxydoras niger,-48.639167,-11.801944
Oxydoras niger,-48.644444,-11.822222
Oxydoras niger,-48.404167,-9.775556
Oxydoras niger,-48.933056,-14.248056
Oxydoras niger,-54.7333335876,-1.9333332777
Oxydoras niger,-54.7333335876,-1.9333332777
Oxydoras niger,-64.7963867188,-3.1102778912
Oxydoras niger,-51.8311111111,-16.5516666667
Pellona castelnaeana,-61.3561111111,-5.8683333333
Pellona castelnaeana,-56.016666,-1.2833333
Pellona castelnaeana,-66.966667,-2.9833333
Pellona castelnaeana,-54.733334,-2.4166667
Pellona castelnaeana,-60.066666,-3.2166667
Pellona castelnaeana,-61.333332,-3.8333333
Pellona castelnaeana,-55.866665,-1.7666667
Pellona castelnaeana,-61.466667,-3.7
Pellona castelnaeana,-57.75,-2.5333333
Pellona castelnaeana,-55.833332,-1.8666667
Pellona castelnaeana,-62.066666,-3.8499999
Pellona castelnaeana,-62.066666,-3.8499999
Pellona castelnaeana,-66.099998,-2.5166667
Pellona castelnaeana,-49.450001,-3.7
Pellona castelnaeana,-67.083336,-7.8000002
Pellona castelnaeana,-71.0166666667,-9.3566666667
Pellona castelnaeana,-71.6638888889,-9.5230555556
Pellona castelnaeana,-73.6611111111,-7.4316666667
Pellona castelnaeana,-60.1861,-3.28472
Pellona castelnaeana,-60.1861,-3.28472
Pellona castelnaeana,-60.1861,-3.28472
Pellona castelnaeana,-60.1861,-3.28472
Pellona castelnaeana,-60.1861,-3.28472
Pellona castelnaeana,-60.1861,-3.28472
Pellona castelnaeana,-60.1861,-3.28472
Pellona castelnaeana,-60.1861,-3.28472
Pellona castelnaeana,-65.3394,-10.7828
Pellona castelnaeana,-64.2272,-12445
Pellona castelnaeana,-63.6956,-8.80972
Pellona castelnaeana,-64.2272,-12445
Pellona castelnaeana,-65.3394,-10.7828
Pellona castelnaeana,-63.6956,-8.80972
Pellona castelnaeana,-61.4975,2.89583
Pellona castelnaeana,-60.1861,-3.28472
Pellona castelnaeana,-55.8661,-1.76556
Pellona castelnaeana,-60025,-3.10194
Pellona castelnaeana,-63.1414,-4085
Pellona castelnaeana,-66.8958,-4.88278
Pellona castelnaeana,-67.0892,-0.130278
Pellona castelnaeana,-61.1281,1.81611
Pellona castelnaeana,-61.1281,1.81611
Pellona castelnaeana,-61.3731,-3.89833
Pellona castelnaeana,-61.3731,-3.89833
Pellona castelnaeana,-57.8708,-2.57194
Pellona castelnaeana,-57.8708,-2.57194
Pellona castelnaeana,-63.1833,-5.62833
Pellona castelnaeana,-51.1978,-3.47222
Pellona castelnaeana,-64.7114,-3.35417
Pellona castelnaeana,-60.4594,-3.42806
Pellona castelnaeana,-49.6725,-3.76611
Pellona castelnaeana,-63.9039,-8.76194
Pellona castelnaeana,-49.6717,-2.79056
Pellona castelnaeana,-49.6717,-2.79056
Pellona castelnaeana,-60.3692,-3.76806
Pellona castelnaeana,-60.3692,-3.76806
Pellona castelnaeana,-60.3692,-3.76806
Pellona castelnaeana,-60.3692,-3.76806
Pellona castelnaeana,-55.8661,-1.76556
Pellona castelnaeana,-55.8661,-1.76556
Pellona castelnaeana,-55.8661,-1.76556
Pellona castelnaeana,-55.8661,-1.76556
Pellona castelnaeana,-60025,-2.03444
Pellona castelnaeana,-60025,-2.03444
Pellona castelnaeana,-60025,-2.03444
Pellona castelnaeana,-63.9039,-8.76194
Pellona castelnaeana,-60025,-3.10194
Pellona castelnaeana,-60025,-3.10194
Pellona castelnaeana,-55.825419,-4.187278
Pellona flavipinnis,-64.2272,-12445
Pellona flavipinnis,-59.0961111111,-3.8233333333
Pellona flavipinnis,-67.083336,-7.8000002
Pellona flavipinnis,-52.25,-1.75
Pellona flavipinnis,-62.066666,-3.8499999
Pellona flavipinnis,-56.25,-4.4499998
Pellona flavipinnis,-42.8019,-5.08917
Pellona flavipinnis,-42.8019,-5.08917
Pellona flavipinnis,-64.066666,-8.8666668
Pellona flavipinnis,-57.416668,-19.416666
Pellona flavipinnis,-64.5,-2.75
Pellona flavipinnis,-60.283333,-3.4166667
Pellona flavipinnis,-55.799999,-20.466667
Pellona flavipinnis,-55.866665,-1.7666667
Pellona flavipinnis,-54.733334,-2.4166667
Pellona flavipinnis,-64.763885,-3.3658333
Pellona flavipinnis,-60.283333,-3.4166667
Pellona flavipinnis,-42.799999,-5.0833335
Pellona flavipinnis,-59.083332,-3.8833334
Pellona flavipinnis,-55.900002,-1.7666667
Pellona flavipinnis,-55.866665,-1.7666667
Pellona flavipinnis,-55.9675,-16.1944
Pellona flavipinnis,-57.650002,-19
Pellona flavipinnis,-56.083332,-15.866667
Pellona flavipinnis,-57.75,-2.5333333
Pellona flavipinnis,-55.833332,-1.8666667
Pellona flavipinnis,-60.400002,-3
Pellona flavipinnis,-61.333332,-3.8333333
Pellona flavipinnis,-60.75,-3.2166667
Pellona flavipinnis,-60.75,-3.2166667
Pellona flavipinnis,-58.033333,-2.75
Pellona flavipinnis,-60,-3.1666667
Pellona flavipinnis,-61.333332,-3.8333333
Pellona flavipinnis,-61.466667,-3.7
Pellona flavipinnis,-59.816666,-2.9333334
Pellona flavipinnis,-71.0166666667,-9.3566666667
Pellona flavipinnis,-56.45,-0.916667
Pellona flavipinnis,-57.376667,-16.51
Pellona flavipinnis,-57.003333,-0.5
Pellona flavipinnis,-55.7497,-15.4606
Pellona flavipinnis,-48.5111,-1.4139
Pellona flavipinnis,-46.5942,-0.9397
Pellona flavipinnis,-46.6231,-0.8525
Pellona flavipinnis,-46.6641,-0.9679
Pellona flavipinnis,-46.5441,-0.8369
Pellona flavipinnis,-54.0692,-2.00778
Pellona flavipinnis,-60.9442,-2.62139
Pellona flavipinnis,-63.9039,-8.76194
Pellona flavipinnis,-60.1861,-3.28472
Pellona flavipinnis,-60.1861,-3.28472
Pellona flavipinnis,-60.1861,-3.28472
Pellona flavipinnis,-60.1861,-3.28472
Pellona flavipinnis,-60.1861,-3.28472
Pellona flavipinnis,-60.1861,-3.28472
Pellona flavipinnis,-60.1861,-3.28472
Pellona flavipinnis,-63.1797,-9.20472
Pellona flavipinnis,-60.3692,-3.76806
Pellona flavipinnis,-60025,-3.10194
Pellona flavipinnis,-60025,-2.03444
Pellona flavipinnis,-66.8958,-4.88278
Pellona flavipinnis,-60.1861,-3.28472
Pellona flavipinnis,-60.3797,-5.12056
Pellona flavipinnis,-60.3797,-5.12056
Pellona flavipinnis,-60025,-3.10194
Pellona flavipinnis,-63.1414,-4085
Pellona flavipinnis,-61.3731,-3.89833
Pellona flavipinnis,-61.3731,-3.89833
Pellona flavipinnis,-55.8661,-1.76556
Pellona flavipinnis,-57.7186,-3.38361
Pellona flavipinnis,-61.3731,-3.89833
Pellona flavipinnis,-57.8708,-2.57194
Pellona flavipinnis,-63.1414,-4085
Pellona flavipinnis,-55.3317,-3.60556
Pellona flavipinnis,-55.3317,-3.60556
Pellona flavipinnis,-55.3317,-3.60556
Pellona flavipinnis,-63.1833,-5.62833
Pellona flavipinnis,-60.3692,-3.76806
Pellona flavipinnis,-60.4594,-3.42806
Pellona flavipinnis,-63.9039,-8.76194
Pellona flavipinnis,-49.4958,-2.24444
Pellona flavipinnis,-63.9039,-8.76194
Pellona flavipinnis,-60.4594,-3.42806
Pellona flavipinnis,-60.3692,-3.76806
Pellona flavipinnis,-63.9039,-8.76194
Pellona flavipinnis,-55.8661,-1.76556
Pellona flavipinnis,-60025,-2.03444
Pellona flavipinnis,-60025,-2.03444
Pellona flavipinnis,-64.7114,-3.35417
Pellona flavipinnis,-55.3317,-3.60556
Pellona flavipinnis,-55.3317,-3.60556
Pellona flavipinnis,-56.0967,-15.5961
Pellona flavipinnis,-60.3692,-3.76806
Pellona flavipinnis,-63.1414,-4085
Pellona flavipinnis,-60.9442,-2.62139
Pellona flavipinnis,-60.9442,-2.62139
Pellona flavipinnis,-56.016667,-15.966667
Pellona flavipinnis,-63.9039,-8.76194
Pellona flavipinnis,-60025,-3.10194
Pellona flavipinnis,-48.486667,-12175
Pellona flavipinnis,-48.478611,-12.157778
Pellona flavipinnis,-48.8,-12.75
Pellona flavipinnis,-48.365556,-9.750556
Pellona flavipinnis,-48.365556,-9.750556
Pellona flavipinnis,-48.420556,-10.720833
Pellona flavipinnis,-48.420556,-10.720833
Pellona flavipinnis,-48.179444,-8.974444
Pellona flavipinnis,-60025,-3.101944
Phractocephalus hemioliopterus,-59.471111,-8.911389
Phractocephalus hemioliopterus,-61.466667,-3.7
Phractocephalus hemioliopterus,-56.283333,-4.5666666
Phractocephalus hemioliopterus,-57.533333,-2.4333334
Phractocephalus hemioliopterus,-61.3731,-3.89833
Phractocephalus hemioliopterus,-52.2064,-3.20333
Phractocephalus hemioliopterus,-61.1281,1.81611
Phractocephalus hemioliopterus,-63.1833,-5.62833
Phractocephalus hemioliopterus,-60.3797,-5.12056
Phractocephalus hemioliopterus,-52.2064,-3.20333
Phractocephalus hemioliopterus,-56.279692,-4.582367
Phractocephalus hemioliopterus,-58.7666664124,-3.2999999523
Phractocephalus hemioliopterus,-50.5833320618,-13.2333335876
Piaractus brachypomus,-47.034168,-22.756945
Piaractus brachypomus,-47.4511,-6.56056
Piaractus brachypomus,-52.5817,-1.52333
Piaractus brachypomus,-47.042778,-22.758612
Piaractus brachypomus,-48.29,-6.121667
Piaractus brachypomus,-60.1861,-3.28472
Piaractus brachypomus,-65.3394,-10.7828
Piaractus brachypomus,-49.9556,-9.27833
Piaractus brachypomus,-60.6206,-3.29972
Piaractus brachypomus,-60025,-3.10194
Piaractus brachypomus,-61.1281,1.81611
Piaractus brachypomus,-49.3267,-5.13472
Piaractus brachypomus,-49.6725,-3.76611
Piaractus brachypomus,-49.6725,-3.76611
Piaractus brachypomus,-63.9039,-8.76194
Piaractus brachypomus,-49.3267,-5.13472
Piaractus brachypomus,-63.9039,-8.76194
Piaractus brachypomus,-63.0208,-7.50611
Piaractus brachypomus,-63.9039,-8.76194
Piaractus brachypomus,-63.0208,-7.50611
Piaractus brachypomus,-59.8119,-3.20028
Piaractus brachypomus,-60.1861,-3.28472
Piaractus brachypomus,-60025,-3.101944
Piaractus brachypomus,-60.283333,-3.4
Piaractus brachypomus,-48.372778,-9.751944
Piaractus brachypomus,-48.372778,-9.751944
Piaractus brachypomus,-48.420556,-10.720833
Piaractus brachypomus,-48.393056,-10.841667
Piaractus brachypomus,-48.366111,-10.069167
Piaractus brachypomus,-48.408333,-10.366667
Piaractus brachypomus,-48.365556,-9.750556
Piaractus brachypomus,-48.644444,-11.822222
Piaractus brachypomus,-48.246389,-12.466944
Piaractus brachypomus,-48.404167,-9.775556
Piaractus brachypomus,-48.449167,-11.321944
Piaractus brachypomus,-48.365556,-9.750556
Piaractus brachypomus,-48.366111,-10.069167
Piaractus brachypomus,-48.365556,-9.750556
Piaractus brachypomus,-48.449167,-11.321944
Piaractus brachypomus,-47.953889,-7.930278
Piaractus brachypomus,-48.353889,-9.799167
Piaractus brachypomus,-48.457778,-11.315278
Piaractus brachypomus,-48.408333,-10.366667
Piaractus brachypomus,-48.644444,-11.822222
Piaractus brachypomus,-48.644444,-11.822222
Piaractus brachypomus,-48.408333,-10.366667
Piaractus brachypomus,-48.420556,-10.720833
Piaractus brachypomus,-48.591111,-11.032778
Piaractus brachypomus,-48.420556,-10.720833
Piaractus brachypomus,-50.5833320618,-13.2333335876
Piaractus brachypomus,-54.5166664124,-2.1333334446
Piaractus brachypomus,-54.7333335876,-1.9333332777
Piaractus brachypomus,-64.7969436646,-3.1102778912
Piaractus mesopotamicus,-48.0333333333,-18.9194444444
Piaractus mesopotamicus,-47.1680555556,-19.1780555556
Piaractus mesopotamicus,-43.3408333333,-21.8466666667
Piaractus mesopotamicus,-41.7222222222,-20.8847222222
Piaractus mesopotamicus,-47.7305555556,-19.1291666667
Piaractus mesopotamicus,-52.8597,-22.6564
Piaractus mesopotamicus,-50.4064,-23.0178
Piaractus mesopotamicus,-53.5,-22.5
Piaractus mesopotamicus,-54.583332,-25.433332
Piaractus mesopotamicus,-56.083332,-15.866667
Piaractus mesopotamicus,-54.583332,-25.433332
Piaractus mesopotamicus,-54.400002,-24.866667
Piaractus mesopotamicus,-41.9575,-20.181389
Piaractus mesopotamicus,-47.416668,-22
Piaractus mesopotamicus,-53.716667,-23.25
Piaractus mesopotamicus,-53.5,-22.5
Piaractus mesopotamicus,-53.5,-22.5
Piaractus mesopotamicus,-51.490276,-20.655001
Piaractus mesopotamicus,-49.9636,-22.9186
Piaractus mesopotamicus,-47.1747,-23.9358
Piaractus mesopotamicus,-50.5194,-22.9528
Piaractus mesopotamicus,-49.9683,-22.9503
Piaractus mesopotamicus,-48.7097,-23.5028
Piaractus mesopotamicus,-50.5194,-22.9528
Piaractus mesopotamicus,-49.9683,-22.9489
Piaractus mesopotamicus,-49.600556,-18.537222
Piaractus mesopotamicus,-45.25,-24.05
Piaractus mesopotamicus,-51.0972,-23.7233
Piaractus mesopotamicus,-48.398333,-0.726944
Piaractus mesopotamicus,-48.398333,-0.726944
Piaractus mesopotamicus,-53.537222,-22.794444
Piaractus mesopotamicus,-53.537222,-22.794444
Piaractus mesopotamicus,-53.537222,-22.794444
Piaractus mesopotamicus,-53.537222,-22.794444
Piaractus mesopotamicus,-53.537222,-22.794444
Piaractus mesopotamicus,-53.537222,-22.794444
Piaractus mesopotamicus,-53.537222,-22.794444
Piaractus mesopotamicus,-53.537222,-22.794444
Piaractus mesopotamicus,-53.537222,-22.794444
Piaractus mesopotamicus,-52.244444,-25.746111
Piaractus mesopotamicus,-53.4553,-24.9558
Piaractus mesopotamicus,-54.2558,-24.08
Piaractus mesopotamicus,-55.716389,-14.951944
Piaractus mesopotamicus,-55.716389,-14.951944
Piaractus mesopotamicus,-56.066667,-14.816667
Piaractus mesopotamicus,-55.7497,-15.4606
Piaractus mesopotamicus,-53.671667,-24.791944
Piaractus mesopotamicus,-53.600278,-22.856389
Piaractus mesopotamicus,-53.224722,-22.690556
Piaractus mesopotamicus,-55.9,-16.333333
Piaractus mesopotamicus,-53.566667,-22.8
Piaractus mesopotamicus,-53.489444,-22.781667
Piaractus mesopotamicus,-53.217778,-0.724167
Piaractus mesopotamicus,-53.600278,-22.856389
Piaractus mesopotamicus,-53.600278,-22.856389
Piaractus mesopotamicus,-53.217778,-22.724167
Piaractus mesopotamicus,-53.224722,-22.690556
Piaractus mesopotamicus,-54.6464,-20.4428
Piaractus mesopotamicus,-56.622778,-16.256944
Piaractus mesopotamicus,-50.139722,-21.06
Piaractus mesopotamicus,-50.139722,-21.06
Piaractus mesopotamicus,-52.95556,-22.37
Piaractus mesopotamicus,-56.74639,-20.11722
Piaractus mesopotamicus,-56.74639,-20.11722
Piaractus mesopotamicus,-56.74639,-20.11722
Piaractus mesopotamicus,-56.74639,-20.11722
Piaractus mesopotamicus,-56.74639,-20.11722
Piaractus mesopotamicus,-51.00222,-20.17944
Piaractus mesopotamicus,-56.74639,-20.11722
Piaractus mesopotamicus,-56.74639,-20.11722
Piaractus mesopotamicus,-56.74639,-20.11722
Piaractus mesopotamicus,-48.644444,-11.822222
Piaractus mesopotamicus,-48.644444,-11.822222
Piaractus mesopotamicus,-48.365556,-9.750556
Piaractus mesopotamicus,-48.644444,-11.822222
Piaractus mesopotamicus,-48.408333,-10.366667
Piaractus mesopotamicus,-48.617222,-11.790833
Piaractus mesopotamicus,-48.639167,-11.801944
Piaractus mesopotamicus,-48.457778,-11.315278
Piaractus mesopotamicus,-48.644444,-11.822222
Piaractus mesopotamicus,-48.644444,-11.822222
Piaractus mesopotamicus,-48.591111,-11.032778
Piaractus mesopotamicus,-48.644444,-11.822222
